Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95
24;-0,015554;0,002784;-0,020127;-0,011090;0,012221;0,002288;0,008290;0,015900;0,022462;0,003682;0,016310;0,028237;4,347432;0,001077;4,345350;4,348968;8208,116972;21,444339;8174,134649;8249,729854;-1770646974,209019;3753609,583425;-1777297253,519918;-1765605329,836165;0,016717;0,005205;0,007765;0,026881;0,040184;0,000022;0,040154;0,040227;0,982164;0,002583;0,977602;0,986717;0,007448;0,002393;0,003503;0,011912;0,015014;0,001808;0,011007;0,017927;0,083482;0,016950;0,053872;0,110738;0,035234;0,004524;0,026925;0,043206;0,031585;0,007026;0,020463;0,044484;0,002168;0,002072;0,000000;0,006667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
25;-0,016634;0,002986;-0,021478;-0,011968;0,013160;0,002402;0,009290;0,016940;0,024000;0,003785;0,017728;0,029845;4,348410;0,001093;4,346376;4,349780;8197,430034;23,464574;8159,911655;8242,661485;-1845154558,249213;3925162,341350;-1851909448,986927;-1840192209,177864;0,016602;0,004338;0,010835;0,025832;0,040183;0,000024;0,040148;0,040228;0,980597;0,002847;0,975514;0,985519;0,008147;0,002499;0,003806;0,013320;0,015853;0,001817;0,012010;0,018528;0,088770;0,017438;0,057432;0,120805;0,038269;0,004851;0,028160;0,047530;0,033533;0,007199;0,021807;0,047460;0,002501;0,002309;0,000000;0,006678;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
26;-0,017794;0,003206;-0,023344;-0,012725;0,014161;0,002499;0,010250;0,018810;0,025694;0,004063;0,018433;0,032649;4,349413;0,001175;4,347345;4,350989;8185,815942;25,529896;8143,941076;8233,314307;-1919681466,333460;4097684,686911;-1926563620,872636;-1914422405,736093;0,015975;0,004132;0,011247;0,022931;0,040183;0,000025;0,040144;0,040226;0,978923;0,003128;0,973347;0,984228;0,008949;0,002689;0,004305;0,014323;0,016746;0,001972;0,013010;0,019722;0,094740;0,018703;0,063758;0,124579;0,041635;0,005200;0,031935;0,051972;0,035666;0,007486;0,023142;0,050312;0,002834;0,002795;0,000000;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
27;-0,019013;0,003434;-0,025219;-0,013600;0,015236;0,002691;0,010780;0,020140;0,027342;0,004214;0,019535;0,034051;4,350363;0,001205;4,348280;4,351927;8173,208881;27,748796;8126,770390;8222,604412;-1994231756,557049;4280125,851180;-2001216125,707885;-1988621264,713100;0,015880;0,003790;0,010596;0,023918;0,040181;0,000025;0,040145;0,040222;0,977141;0,003428;0,971134;0,982850;0,009674;0,002807;0,004806;0,015226;0,017669;0,002004;0,013812;0,020735;0,098700;0,018103;0,070470;0,124579;0,045110;0,005060;0,034440;0,054443;0,037762;0,007757;0,024477;0,052362;0,003391;0,002775;0,000000;0,008347;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
28;-0,020299;0,003673;-0,027120;-0,014607;0,016281;0,002803;0,011300;0,021370;0,029011;0,004403;0,020639;0,035958;4,351317;0,001266;4,349197;4,352998;8159,650873;30,052176;8108,514413;8210,428379;-2068774537,221111;4454793,730225;-2075902769,956426;-2062875114,049917;0,015949;0,003388;0,011699;0,024244;0,040179;0,000028;0,040143;0,040243;0,975245;0,003745;0,968820;0,981508;0,010466;0,002988;0,005207;0,016127;0,018545;0,002062;0,015214;0,021343;0,102648;0,018111;0,073826;0,127946;0,048691;0,005410;0,036967;0,057608;0,039882;0,008057;0,026257;0,055271;0,003835;0,002990;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
29;-0,021657;0,003944;-0,028911;-0,015484;0,017368;0,002933;0,012050;0,022410;0,030763;0,004678;0,022436;0,038573;4,352243;0,001327;4,350428;4,354001;8145,107443;32,422052;8089,365346;8196,654564;-2143293311,840067;4625369,455091;-2150771866,323680;-2137078144,910385;0,015902;0,004064;0,011583;0,024457;0,040176;0,000027;0,040133;0,040226;0,973228;0,004086;0,966378;0,980087;0,011278;0,003209;0,006010;0,017029;0,019485;0,002184;0,015814;0,022946;0,107928;0,020293;0,077181;0,137584;0,052613;0,005636;0,041431;0,061481;0,041972;0,008575;0,027821;0,058142;0,004336;0,003241;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
30;-0,020270;0,004265;-0,028234;-0,013120;0,036392;0,001625;0,034020;0,039260;0,042409;0,006316;0,030267;0,053412;4,356824;0,002002;4,353848;4,360427;8163,481665;33,629261;8105,640621;8213,375740;-1992927091,199638;4811455,775077;-2000966032,895830;-1986247572,858045;0,018756;0,004270;0,012294;0,026511;0,040376;0,000063;0,040281;0,040502;0,971848;0,004444;0,964608;0,979455;0,016821;0,004416;0,009621;0,026255;0,025588;0,002679;0,021247;0,030090;0,137856;0,021842;0,104377;0,181208;0,078594;0,007830;0,065327;0,088735;0,056234;0,011293;0,035181;0,075602;0,007840;0,005029;0,001667;0,016694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
31;-0,021598;0,005128;-0,030659;-0,012493;0,035913;0,001698;0,033320;0,038800;0,053979;0,007902;0,039406;0,066633;4,360997;0,002707;4,357992;4,366356;8173,529923;35,580160;8114,521161;8228,811428;-1842560457,490138;4974407,622393;-1851616895,185213;-1834894116,765037;0,019464;0,003865;0,014990;0,027213;0,040493;0,000093;0,040354;0,040674;0,969851;0,004934;0,962114;0,978563;0,021541;0,005593;0,011531;0,032715;0,032438;0,003094;0,026780;0,037420;0,171863;0,024077;0,138514;0,208054;0,104989;0,011242;0,084330;0,118239;0,070040;0,013304;0,045465;0,092899;0,010566;0,006443;0,001667;0,023333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
32;-0,025156;0,006294;-0,036381;-0,013118;0,036495;0,002760;0,032930;0,043250;0,065448;0,009663;0,046143;0,080305;4,364934;0,003326;4,360558;4,370947;8176,045890;38,125253;8111,389425;8237,631263;-1691681003,382597;5191144,703491;-1701650353,824090;-1682871358,977484;0,019376;0,003137;0,014337;0,025197;0,040562;0,000109;0,040389;0,040724;0,967149;0,005524;0,958286;0,976675;0,026212;0,006864;0,013241;0,038056;0,039236;0,003559;0,032391;0,044172;0,204751;0,027217;0,164430;0,251678;0,131692;0,014939;0,099559;0,151134;0,083687;0,015519;0,055741;0,107015;0,012738;0,007016;0,003333;0,028333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
33;-0,030367;0,007627;-0,044234;-0,015032;0,041018;0,005774;0,032710;0,050990;0,077599;0,010747;0,056492;0,095789;4,368826;0,003811;4,363522;4,374465;8171,547882;41,469769;8101,467122;8242,758565;-1540217008,197811;5555067,673596;-1551356100,418612;-1530817157,295517;0,019340;0,002389;0,016332;0,022215;0,040607;0,000113;0,040429;0,040751;0,963726;0,006211;0,953373;0,973694;0,030861;0,007913;0,016958;0,045445;0,046738;0,003772;0,039550;0,051442;0,239367;0,029376;0,184564;0,288591;0,159363;0,017829;0,125000;0,182565;0,098421;0,016715;0,068004;0,127769;0,014910;0,007981;0,005008;0,031667;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
34;-0,036836;0,008970;-0,052923;-0,019072;0,047770;0,007721;0,032920;0,061210;0,089529;0,011924;0,068059;0,109422;4,372449;0,004166;4,366242;4,378890;8160,069144;45,381471;8088,070536;8243,490522;-1388025255,342763;6086946,574558;-1400495738,418394;-1380637715,206956;0,019368;0,002126;0,015587;0,022076;0,040624;0,000109;0,040468;0,040776;0,959560;0,006979;0,947843;0,970844;0,035405;0,008693;0,021582;0,050030;0,054124;0,004161;0,046477;0,059392;0,271493;0,030419;0,214765;0,322034;0,187362;0,020580;0,149621;0,215873;0,112798;0,018035;0,081123;0,144522;0,016703;0,008949;0,005008;0,036728;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
35;-0,044288;0,010225;-0,061726;-0,025492;0,055026;0,008663;0,039760;0,070160;0,102088;0,012553;0,082806;0,122835;4,375844;0,004199;4,370415;4,382195;8142,037051;49,937947;8069,338565;8238,237208;-1235015425,957009;6839973,479688;-1248911595,931513;-1226703847,779247;0,018650;0,001640;0,015559;0,021847;0,040623;0,000096;0,040497;0,040804;0,954635;0,007820;0,942243;0,967498;0,040026;0,009119;0,028046;0,054370;0,062062;0,004620;0,053663;0,068466;0,305608;0,032733;0,245734;0,353741;0,215010;0,022329;0,177552;0,246506;0,128528;0,018941;0,096673;0,160466;0,018822;0,008895;0,006678;0,038397;0,000030;0,000113;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
36;-0,052545;0,011320;-0,072072;-0,033603;0,062450;0,009039;0,049720;0,077440;0,115012;0,013230;0,093634;0,135691;4,379167;0,004278;4,374094;4,386323;8117,677733;54,778647;8034,979755;8221,619036;-1081146658,157963;7816035,042539;-1096826573,840631;-1070558453,838095;0,018181;0,001414;0,015879;0,020476;0,040619;0,000095;0,040468;0,040812;0,948929;0,008715;0,935751;0,963331;0,044692;0,009506;0,031907;0,059132;0,070319;0,004925;0,061350;0,077163;0,337862;0,036079;0,268707;0,395904;0,243667;0,024514;0,207619;0,281905;0,144887;0,019756;0,109448;0,176682;0,020993;0,008547;0,006678;0,038591;0,000030;0,000113;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
37;-0,061502;0,012285;-0,082431;-0,042355;0,070087;0,009510;0,056050;0,084920;0,128247;0,013614;0,105364;0,149728;4,382314;0,004269;4,376581;4,390234;8087,172454;59,768533;7994,666655;8196,954178;-926303491,174892;8994227,900454;-943886995,492361;-913249166,915357;0,017697;0,001395;0,015172;0,020351;0,040605;0,000092;0,040448;0,040811;0,942422;0,009647;0,927989;0,958601;0,049578;0,009833;0,035250;0,065739;0,078670;0,005129;0,069941;0,085458;0,368858;0,039871;0,296552;0,440273;0,273489;0,024747;0,240177;0,313414;0,161548;0,020509;0,124441;0,193809;0,023840;0,008640;0,010033;0,040067;0,000045;0,000136;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
38;-0,071053;0,013099;-0,093110;-0,050259;0,077946;0,009756;0,062560;0,093920;0,141831;0,014061;0,118228;0,161941;4,385244;0,004210;4,378712;4,394325;8050,729216;64,675031;7948,185663;8164,582767;-770395772,637278;10293697,955311;-789944810,405560;-754660737,735385;0,017523;0,001516;0,015189;0,020599;0,040584;0,000093;0,040413;0,040764;0,935102;0,010603;0,918861;0,953113;0,054421;0,009980;0,039593;0,070528;0,087410;0,005505;0,077946;0,094840;0,398123;0,038456;0,327703;0,460751;0,303176;0,025619;0,268961;0,345443;0,179187;0,021550;0,140143;0,210999;0,026574;0,008685;0,013333;0,043406;0,000091;0,000182;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
39;-0,081040;0,013820;-0,103548;-0,058777;0,085946;0,009992;0,070250;0,101320;0,155111;0,014565;0,131499;0,173215;4,387685;0,004173;4,382498;4,398134;8008,671227;69,411922;7897,690632;8127,796631;-613317075,226522;11713073,644221;-634843556,060635;-594871528,363767;0,017140;0,001334;0,014898;0,018987;0,040543;0,000095;0,040357;0,040736;0,926983;0,011583;0,909067;0,946866;0,059108;0,010252;0,043732;0,075061;0,096003;0,005797;0,086702;0,105104;0,430029;0,039981;0,364583;0,489437;0,331456;0,027013;0,292435;0,374280;0,196422;0,021833;0,159696;0,226987;0,029870;0,008511;0,016667;0,048414;0,000106;0,000225;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
40;-0,091354;0,014413;-0,113864;-0,067496;0,093755;0,010343;0,077490;0,108060;0,168668;0,014794;0,141791;0,188264;4,389799;0,003997;4,386134;4,398486;7961,679962;74,061707;7848,778654;8089,397669;-455047707,917091;13266210,773591;-478632586,616357;-433784775,280356;0,016714;0,001277;0,014737;0,018659;0,040495;0,000105;0,040311;0,040642;0,918080;0,012573;0,898618;0,939935;0,063802;0,010115;0,046995;0,080170;0,104867;0,006154;0,094166;0,114139;0,462760;0,039677;0,395833;0,521127;0,359305;0,028068;0,309751;0,403205;0,214450;0,022095;0,174799;0,248538;0,032883;0,008596;0,020033;0,051839;0,000106;0,000225;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
41;-0,101892;0,014832;-0,124495;-0,076440;0,101605;0,010349;0,083650;0,115080;0,182090;0,014840;0,154102;0,202446;4,391442;0,003687;4,386157;4,399017;7910,222850;78,262884;7789,740579;8047,141891;-295530630,044075;14902293,240318;-320901810,595334;-271459939,249616;0,016654;0,001346;0,015057;0,018317;0,040438;0,000107;0,040256;0,040590;0,908419;0,013552;0,887995;0,932313;0,068316;0,009848;0,050964;0,084984;0,113774;0,006365;0,103139;0,122348;0,497495;0,035118;0,435540;0,554795;0,385876;0,028014;0,331418;0,434363;0,232547;0,022607;0,192566;0,268002;0,035851;0,008291;0,023411;0,051926;0,000106;0,000225;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
42;-0,112517;0,015105;-0,135108;-0,085738;0,109449;0,010182;0,090760;0,123860;0,195058;0,014750;0,167121;0,215672;4,392462;0,003531;4,386015;4,399219;7854,839680;81,832870;7727,980228;8000,471687;-134688478,199412;16582024,855487;-161977656,952754;-107964601,465676;0,016097;0,001174;0,014308;0,019131;0,040365;0,000107;0,040179;0,040534;0,898041;0,014507;0,877014;0,923966;0,072419;0,009805;0,054731;0,089208;0,122639;0,006324;0,112356;0,130747;0,525113;0,035553;0,473868;0,579505;0,412328;0,027534;0,353581;0,457180;0,250093;0,022327;0,210845;0,284685;0,038872;0,009307;0,023411;0,055276;0,000121;0,000233;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
43;-0,123165;0,015221;-0,145274;-0,095331;0,116787;0,010133;0,097970;0,130840;0,208640;0,014539;0,179109;0,228280;4,393271;0,003686;4,385527;4,401082;7796,562299;84,806039;7666,672615;7949,732696;27443236,490071;18337408,309477;-1903763,975731;56508981,720908;0,015793;0,001003;0,014570;0,018577;0,040308;0,000109;0,040127;0,040471;0,886981;0,015414;0,865500;0,914902;0,076580;0,009511;0,058794;0,092004;0,132059;0,006449;0,120315;0,139721;0,554280;0,035913;0,503497;0,609929;0,440299;0,027026;0,381198;0,482247;0,268485;0,022076;0,227303;0,299729;0,041455;0,009398;0,026756;0,061977;0,000136;0,000239;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
44;-0,133741;0,015138;-0,155364;-0,105202;0,124464;0,009919;0,104690;0,137630;0,221444;0,014368;0,191935;0,240510;4,393362;0,003851;4,385280;4,400207;7735,597377;86,938438;7604,876167;7895,881206;190956345,203181;20125309,029077;159555595,019321;222286754,118318;0,015439;0,000923;0,013692;0,017386;0,040239;0,000099;0,040089;0,040415;0,875290;0,016252;0,853504;0,905125;0,080348;0,009178;0,063675;0,095710;0,141096;0,006720;0,128260;0,149113;0,580424;0,037483;0,526316;0,632653;0,465485;0,026356;0,406410;0,502584;0,286280;0,021961;0,244280;0,316490;0,044201;0,008937;0,028428;0,061977;0,000197;0,000280;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
45;-0,143863;0,014619;-0,163501;-0,115602;0,131603;0,009653;0,112170;0,144770;0,233826;0,014109;0,206269;0,252888;4,392898;0,004212;4,384504;4,399110;7673,011124;88,210761;7542,281953;7838,651859;355827728,132590;21943671,915227;320705919,474054;389566923,096732;0,015066;0,000899;0,013822;0,016999;0,040177;0,000084;0,040062;0,040353;0,863090;0,016965;0,840723;0,894575;0,083874;0,008964;0,069262;0,098377;0,149952;0,006815;0,137007;0,159079;0,601681;0,037480;0,543860;0,659574;0,490501;0,025756;0,437741;0,531777;0,303603;0,021713;0,264363;0,333935;0,046559;0,008728;0,030100;0,061977;0,000197;0,000280;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
46;-0,153162;0,013496;-0,170452;-0,126452;0,138467;0,009467;0,120400;0,152910;0,248303;0,016646;0,221997;0,277908;4,392562;0,003918;4,383636;4,397650;7609,573442;88,696362;7480,230091;7777,886630;522049688,419054;23760856,577807;483227142,367370;558147842,149711;0,014587;0,000795;0,013405;0,016062;0,040148;0,000065;0,040064;0,040297;0,850529;0,017483;0,827572;0,883261;0,087704;0,008882;0,074168;0,102767;0,160599;0,009597;0,147830;0,179714;0,622819;0,036852;0,563380;0,676157;0,518453;0,027750;0,464010;0,568932;0,324589;0,026381;0,287736;0,373363;0,048975;0,008667;0,033445;0,063866;0,000212;0,000326;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
47;-0,161621;0,012000;-0,177088;-0,137733;0,147485;0,012438;0,129190;0,173820;0,266241;0,020783;0,236307;0,297743;4,392785;0,003571;4,385685;4,398079;7543,823024;91,002708;7403,536788;7713,672398;689547857,934244;25533987,834894;647242162,297767;727898293,307327;0,014310;0,000761;0,013197;0,015717;0,040148;0,000055;0,040081;0,040256;0,837687;0,017815;0,814274;0,871186;0,092226;0,009187;0,079198;0,106467;0,174016;0,013607;0,156358;0,197236;0,643347;0,038066;0,579505;0,695804;0,552041;0,037135;0,498069;0,614081;0,351446;0,032714;0,305306;0,401992;0,051608;0,007968;0,040134;0,063866;0,000242;0,000347;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2250,000000;0,000000;2250,000000;2250,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
