Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95
24;-0,015554;0,002784;-0,020127;-0,011090;0,012221;0,002288;0,008290;0,015900;0,022462;0,003682;0,016310;0,028237;4,347432;0,001077;4,345350;4,348968;8208,116972;21,444339;8174,134649;8249,729854;-1770646974,209019;3753609,583425;-1777297253,519918;-1765605329,836165;0,016717;0,005205;0,007765;0,026881;0,040184;0,000022;0,040154;0,040227;0,982164;0,002583;0,977602;0,986717;0,007448;0,002393;0,003503;0,011912;0,015014;0,001808;0,011007;0,017927;0,083482;0,016950;0,053872;0,110738;0,035234;0,004524;0,026925;0,043206;0,031585;0,007026;0,020463;0,044484;0,002168;0,002072;0,000000;0,006667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
25;-0,016634;0,002986;-0,021478;-0,011968;0,013160;0,002402;0,009290;0,016940;0,024000;0,003785;0,017728;0,029845;4,348410;0,001093;4,346376;4,349780;8197,430034;23,464574;8159,911655;8242,661485;-1845154558,249213;3925162,341350;-1851909448,986927;-1840192209,177864;0,016602;0,004338;0,010835;0,025832;0,040183;0,000024;0,040148;0,040228;0,980597;0,002847;0,975514;0,985519;0,008147;0,002499;0,003806;0,013320;0,015853;0,001817;0,012010;0,018528;0,088770;0,017438;0,057432;0,120805;0,038269;0,004851;0,028160;0,047530;0,033533;0,007199;0,021807;0,047460;0,002501;0,002309;0,000000;0,006678;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
26;-0,017794;0,003206;-0,023344;-0,012725;0,014161;0,002499;0,010250;0,018810;0,025694;0,004063;0,018433;0,032649;4,349413;0,001175;4,347345;4,350989;8185,815942;25,529896;8143,941076;8233,314307;-1919681466,333460;4097684,686911;-1926563620,872636;-1914422405,736093;0,015975;0,004132;0,011247;0,022931;0,040183;0,000025;0,040144;0,040226;0,978923;0,003128;0,973347;0,984228;0,008949;0,002689;0,004305;0,014323;0,016746;0,001972;0,013010;0,019722;0,094740;0,018703;0,063758;0,124579;0,041635;0,005200;0,031935;0,051972;0,035666;0,007486;0,023142;0,050312;0,002834;0,002795;0,000000;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
27;-0,019013;0,003434;-0,025219;-0,013600;0,015236;0,002691;0,010780;0,020140;0,027342;0,004214;0,019535;0,034051;4,350363;0,001205;4,348280;4,351927;8173,208881;27,748796;8126,770390;8222,604412;-1994231756,557049;4280125,851180;-2001216125,707885;-1988621264,713100;0,015880;0,003790;0,010596;0,023918;0,040181;0,000025;0,040145;0,040222;0,977141;0,003428;0,971134;0,982850;0,009674;0,002807;0,004806;0,015226;0,017669;0,002004;0,013812;0,020735;0,098700;0,018103;0,070470;0,124579;0,045110;0,005060;0,034440;0,054443;0,037762;0,007757;0,024477;0,052362;0,003391;0,002775;0,000000;0,008347;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
28;-0,020299;0,003673;-0,027120;-0,014607;0,016281;0,002803;0,011300;0,021370;0,029011;0,004403;0,020639;0,035958;4,351317;0,001266;4,349197;4,352998;8159,650873;30,052176;8108,514413;8210,428379;-2068774537,221111;4454793,730225;-2075902769,956426;-2062875114,049917;0,015949;0,003388;0,011699;0,024244;0,040179;0,000028;0,040143;0,040243;0,975245;0,003745;0,968820;0,981508;0,010466;0,002988;0,005207;0,016127;0,018545;0,002062;0,015214;0,021343;0,102648;0,018111;0,073826;0,127946;0,048691;0,005410;0,036967;0,057608;0,039882;0,008057;0,026257;0,055271;0,003835;0,002990;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
29;-0,021657;0,003944;-0,028911;-0,015484;0,017368;0,002933;0,012050;0,022410;0,030763;0,004678;0,022436;0,038573;4,352243;0,001327;4,350428;4,354001;8145,107443;32,422052;8089,365346;8196,654564;-2143293311,840067;4625369,455091;-2150771866,323680;-2137078144,910385;0,015902;0,004064;0,011583;0,024457;0,040176;0,000027;0,040133;0,040226;0,973228;0,004086;0,966378;0,980087;0,011278;0,003209;0,006010;0,017029;0,019485;0,002184;0,015814;0,022946;0,107928;0,020293;0,077181;0,137584;0,052613;0,005636;0,041431;0,061481;0,041972;0,008575;0,027821;0,058142;0,004336;0,003241;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
30;-0,022595;0,004346;-0,030768;-0,015393;0,019013;0,002454;0,016230;0,023710;0,042016;0,006115;0,030166;0,052843;4,356601;0,001894;4,353658;4,360074;8144,110109;34,317852;8085,026900;8195,080807;-2067859800,528285;4810926,918306;-2075901988,726809;-2061181581,179346;0,018517;0,003905;0,012273;0,025484;0,040364;0,000056;0,040277;0,040431;0,971220;0,004468;0,963926;0,978841;0,016593;0,004347;0,009321;0,026049;0,025424;0,002498;0,021247;0,029875;0,136351;0,021970;0,104377;0,181208;0,078146;0,007732;0,065327;0,087940;0,055659;0,010901;0,034959;0,075552;0,007506;0,005132;0,001667;0,016694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
31;-0,025615;0,005249;-0,035096;-0,016519;0,025854;0,004205;0,018090;0,033750;0,053424;0,007547;0,039908;0,065228;4,360602;0,002511;4,357813;4,364070;8135,951607;36,893209;8074,306154;8193,047578;-1992301904,393480;4974894,884436;-2001345108,883254;-1984583849,716804;0,019498;0,003239;0,015651;0,027059;0,040475;0,000082;0,040352;0,040644;0,968579;0,004983;0,960710;0,977284;0,021249;0,005500;0,011732;0,031912;0,032175;0,002879;0,027471;0,037026;0,170675;0,025888;0,138047;0,208054;0,103920;0,009974;0,085066;0,117536;0,069258;0,013060;0,045900;0,089102;0,010566;0,006057;0,001667;0,025000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
32;-0,030386;0,006366;-0,042551;-0,018846;0,032954;0,005326;0,023420;0,042340;0,064445;0,008744;0,048235;0,076622;4,364134;0,002802;4,360580;4,367490;8121,079943;40,091176;8054,082911;8184,601106;-1916086741,161585;5186473,528143;-1926131224,691639;-1907236667,483638;0,019385;0,002758;0,015697;0,024540;0,040527;0,000075;0,040379;0,040637;0,965231;0,005599;0,956431;0,974886;0,025454;0,006244;0,014541;0,035951;0,038991;0,003488;0,033694;0,044944;0,206187;0,028854;0,171141;0,258389;0,129680;0,012828;0,103340;0,148078;0,082074;0,014606;0,055927;0,102833;0,012681;0,006798;0,003333;0,028333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
33;-0,036434;0,007584;-0,049902;-0,022412;0,039605;0,006182;0,028000;0,049190;0,076001;0,010072;0,057785;0,088864;4,367540;0,003175;4,362615;4,371213;8100,139204;44,003781;8025,784085;8172,414946;-1839177288,979263;5529527,817049;-1850463690,470776;-1829637801,566529;0,019653;0,002479;0,016013;0,024513;0,040556;0,000082;0,040414;0,040670;0,961169;0,006311;0,951086;0,971357;0,029653;0,007075;0,017465;0,040595;0,046349;0,003929;0,040229;0,052954;0,237792;0,029350;0,193220;0,287162;0,157174;0,015747;0,130517;0,178594;0,095824;0,016184;0,066860;0,122038;0,014300;0,007293;0,005000;0,028476;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
34;-0,043478;0,008780;-0,058489;-0,027422;0,046540;0,007130;0,033410;0,056300;0,087614;0,011004;0,069184;0,103389;4,370587;0,003356;4,364410;4,375484;8073,065087;48,522850;7992,691501;8156,096268;-1761426020,791271;6087239,274894;-1774125625,457128;-1753992184,663797;0,019157;0,002108;0,015834;0,023279;0,040557;0,000078;0,040423;0,040649;0,956376;0,007093;0,944863;0,968104;0,033587;0,007560;0,020785;0,046465;0,054028;0,004362;0,046993;0,061313;0,272527;0,030981;0,227891;0,325260;0,184095;0,017154;0,152822;0,208597;0,109673;0,017784;0,079616;0,138124;0,016249;0,007487;0,005000;0,030151;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
35;-0,051258;0,009883;-0,067773;-0,033950;0,053336;0,007732;0,040150;0,065480;0,099237;0,011717;0,079064;0,115292;4,373337;0,003587;4,366293;4,379907;8040,234095;53,420290;7956,628477;8133,605017;-1682801483,452772;6829042,962582;-1696942942,083771;-1673978457,481581;0,018832;0,002065;0,015839;0,022578;0,040541;0,000083;0,040395;0,040658;0,950850;0,007925;0,937837;0,964815;0,037476;0,008042;0,024513;0,049598;0,061761;0,004613;0,054271;0,069014;0,305291;0,033813;0,250000;0,364865;0,211357;0,020500;0,171011;0,242712;0,123672;0,018416;0,091031;0,155087;0,017644;0,007398;0,006667;0,030201;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
36;-0,059680;0,010875;-0,077149;-0,040758;0,060137;0,008243;0,046130;0,071790;0,111475;0,012503;0,089025;0,127857;4,375977;0,003793;4,368044;4,382939;8001,902016;58,456534;7908,766162;8104,189062;-1603219634,688568;7753322,129026;-1618994999,817101;-1592692373,043020;0,018674;0,002452;0,015870;0,025127;0,040523;0,000090;0,040357;0,040694;0,944572;0,008790;0,930532;0,960746;0,041503;0,008348;0,028066;0,053548;0,069972;0,004984;0,060960;0,077644;0,338965;0,038178;0,289116;0,405405;0,239540;0,023562;0,189293;0,277460;0,138605;0,019083;0,108012;0,170442;0,019487;0,007680;0,010017;0,033389;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
37;-0,068645;0,011765;-0,086482;-0,048807;0,067241;0,008715;0,052730;0,078900;0,123611;0,013298;0,097293;0,140943;4,378204;0,004009;4,370150;4,384910;7958,060310;63,580271;7851,882742;8070,423769;-1522587375,567758;8815767,194135;-1539753724,723829;-1509438394,247717;0,018266;0,002152;0,015043;0,023261;0,040489;0,000104;0,040308;0,040673;0,937530;0,009678;0,921691;0,954847;0,045476;0,008617;0,029983;0,058622;0,078135;0,005460;0,067311;0,085835;0,372210;0,034244;0,318493;0,434028;0,266431;0,025656;0,206633;0,312142;0,153891;0,020084;0,119420;0,186939;0,020879;0,008109;0,010017;0,033557;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
38;-0,077971;0,012604;-0,095762;-0,057555;0,074212;0,009067;0,057000;0,085790;0,135821;0,014057;0,106449;0,156048;4,379971;0,004217;4,373239;4,386373;7909,163376;68,544263;7797,525728;8028,877228;-1440870439,104049;9983860,737260;-1459195749,284919;-1424865588,864159;0,017741;0,001982;0,015228;0,021935;0,040439;0,000100;0,040278;0,040599;0,929749;0,010591;0,912672;0,948060;0,049066;0,009109;0,032196;0,063690;0,086756;0,005841;0,075398;0,095382;0,404353;0,034323;0,362676;0,477352;0,293422;0,027548;0,230230;0,340982;0,169372;0,021015;0,129688;0,204132;0,022387;0,008473;0,011667;0,038591;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
39;-0,087571;0,013421;-0,105239;-0,065690;0,081042;0,009584;0,061540;0,094110;0,147895;0,014550;0,116996;0,166734;4,381414;0,004406;4,374900;4,388982;7855,697518;73,596953;7739,643135;7982,939204;-1358024318,173270;11304181,477746;-1377601007,187458;-1338817713,801119;0,017148;0,001924;0,014708;0,021423;0,040387;0,000101;0,040194;0,040551;0,921240;0,011533;0,903066;0,941191;0,052708;0,009572;0,034535;0,068468;0,095187;0,005990;0,082981;0,103904;0,433728;0,037974;0,382253;0,512195;0,320053;0,029320;0,256082;0,362708;0,184825;0,021349;0,142634;0,216757;0,024065;0,008793;0,011667;0,045302;0,000015;0,000082;0,000000;0,000000;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
40;-0,097394;0,014157;-0,116065;-0,072531;0,087816;0,009949;0,067340;0,101360;0,160292;0,015049;0,125844;0,180230;4,382546;0,004517;4,375570;4,390404;7798,087964;78,535942;7679,403945;7932,847857;-1274003130,698353;12710124,274412;-1294730882,829201;-1251444579,219127;0,016795;0,001601;0,014339;0,019871;0,040333;0,000104;0,040151;0,040534;0,912016;0,012486;0,892879;0,933634;0,056264;0,009772;0,036052;0,071940;0,104028;0,006256;0,091889;0,113386;0,462033;0,038240;0,413428;0,538462;0,346993;0,031536;0,277386;0,395780;0,200962;0,021745;0,154911;0,235003;0,026353;0,008469;0,013333;0,045302;0,000030;0,000113;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
41;-0,107397;0,014825;-0,126890;-0,079642;0,094768;0,010264;0,071540;0,108790;0,172607;0,015522;0,136377;0,192626;4,383123;0,004651;4,375270;4,391269;7736,567527;83,252316;7616,371397;7878,234959;-1188710274,429386;14222399,767882;-1210445309,044428;-1162679003,580217;0,016256;0,001473;0,013920;0,018804;0,040270;0,000100;0,040106;0,040475;0,902095;0,013446;0,882109;0,925393;0,059594;0,010046;0,038996;0,076768;0,113014;0,006517;0,099889;0,122525;0,491057;0,034734;0,438776;0,552448;0,371474;0,032354;0,300834;0,415759;0,217760;0,022645;0,168231;0,252584;0,028360;0,009217;0,015000;0,046980;0,000061;0,000155;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
42;-0,117498;0,015414;-0,137702;-0,087263;0,101516;0,010554;0,077380;0,117030;0,184765;0,015885;0,148936;0,206224;4,383309;0,004661;4,375664;4,391566;7671,767055;87,706977;7550,634370;7820,396109;-1102147248,117464;15823505,164062;-1125234642,527844;-1072631482,635185;0,015744;0,001263;0,013646;0,017920;0,040213;0,000089;0,040096;0,040385;0,891506;0,014406;0,870635;0,916480;0,062868;0,010166;0,041751;0,080630;0,121898;0,006708;0,109408;0,131629;0,516331;0,035110;0,455782;0,576923;0,396930;0,032443;0,324775;0,439306;0,234136;0,023345;0,183404;0,269274;0,030257;0,008935;0,016694;0,046980;0,000106;0,000225;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
43;-0,127590;0,015901;-0,148393;-0,095194;0,108187;0,010718;0,083580;0,124250;0,196827;0,016216;0,161739;0,219145;4,382928;0,004604;4,375609;4,391140;7604,215639;91,788965;7477,586512;7759,040409;-1014275800,185075;17499651,068519;-1040313821,201873;-981129762,619347;0,015253;0,001348;0,013380;0,017457;0,040156;0,000071;0,040068;0,040316;0,880296;0,015356;0,858058;0,906892;0,065840;0,010292;0,043693;0,083300;0,130986;0,006960;0,118454;0,140865;0,542464;0,038685;0,477816;0,610526;0,421034;0,033524;0,355856;0,466238;0,250787;0,023432;0,199553;0,288155;0,031763;0,009065;0,018364;0,046980;0,000121;0,000233;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
44;-0,137452;0,016056;-0,158216;-0,103480;0,114619;0,010907;0,090630;0,130370;0,208551;0,016423;0,173228;0,232022;4,382061;0,004661;4,375078;4,390790;7534,611942;95,547990;7403,343051;7694,525540;-925097512,585228;19264145,448868;-954206315,757089;-889027848,171957;0,014704;0,001292;0,012747;0,017037;0,040113;0,000052;0,040052;0,040227;0,868544;0,016239;0,845112;0,896656;0,068724;0,010284;0,046749;0,086679;0,139827;0,007164;0,127095;0,150798;0,566799;0,037252;0,491468;0,633803;0,444568;0,033760;0,374356;0,490979;0,266969;0,023815;0,217372;0,304993;0,033445;0,008871;0,018364;0,048658;0,000136;0,000239;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
45;-0,146711;0,015646;-0,166186;-0,111622;0,120819;0,010971;0,096770;0,136750;0,219766;0,017058;0,183241;0,244411;4,380571;0,004903;4,373228;4,389679;7463,649307;98,744149;7328,290921;7631,644172;-834608271,216832;21111890,968379;-866914904,320970;-795529289,053129;0,014120;0,001125;0,012515;0,016119;0,040080;0,000038;0,040036;0,040162;0,856379;0,016977;0,832145;0,885736;0,071299;0,010322;0,049369;0,089768;0,148466;0,007768;0,133872;0,160684;0,590752;0,036524;0,527586;0,661972;0,465438;0,034417;0,394584;0,511568;0,282933;0,024944;0,231028;0,319964;0,035403;0,009425;0,021667;0,052013;0,000167;0,000249;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
46;-0,155182;0,014672;-0,172603;-0,119571;0,126663;0,011261;0,102070;0,144240;0,231228;0,016904;0,196504;0,254352;4,378801;0,005130;4,371125;4,388089;7392,125933;101,467683;7253,384062;7574,113785;-742824352,625739;23028129,347480;-779630751,245456;-700749677,919904;0,013707;0,001200;0,011522;0,014974;0,040058;0,000031;0,040026;0,040113;0,843909;0,017526;0,819197;0,874138;0,073947;0,010175;0,052940;0,091591;0,157281;0,007808;0,143564;0,169466;0,612461;0,035784;0,557143;0,680412;0,486839;0,033602;0,424047;0,529639;0,299354;0,025020;0,249496;0,335660;0,037924;0,009236;0,023333;0,053691;0,000182;0,000252;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
47;-0,162674;0,013241;-0,177879;-0,127845;0,132687;0,011046;0,109390;0,149360;0,242441;0,016556;0,209159;0,265707;4,376361;0,005445;4,367989;4,386195;7320,334634;103,284590;7180,121982;7514,781207;-649704921,360737;24958602,486231;-691252064,532349;-604668186,134209;0,013403;0,001217;0,011385;0,015108;0,040040;0,000022;0,040018;0,040079;0,831252;0,017877;0,806288;0,861989;0,076109;0,010139;0,055904;0,093433;0,166331;0,007515;0,153255;0,177299;0,632529;0,034719;0,578397;0,697595;0,506124;0,032805;0,449125;0,551257;0,316191;0,024693;0,267309;0,351827;0,039771;0,009500;0,023333;0,057047;0,000197;0,000280;0,000000;0,000909;0,000042;0,000224;0,000000;0,000000;1500,000000;0,000000;1500,000000;1500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
