Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95
24;-0,015554;0,002784;-0,020127;-0,011090;0,012221;0,002288;0,008290;0,015900;0,022462;0,003682;0,016310;0,028237;4,347432;0,001077;4,345350;4,348968;8208,116972;21,444339;8174,134649;8249,729854;-1770646974,209019;3753609,583425;-1777297253,519918;-1765605329,836165;0,016717;0,005205;0,007765;0,026881;0,040184;0,000022;0,040154;0,040227;0,982164;0,002583;0,977602;0,986717;0,007448;0,002393;0,003503;0,011912;0,015014;0,001808;0,011007;0,017927;0,083482;0,016950;0,053872;0,110738;0,035234;0,004524;0,026925;0,043206;0,031585;0,007026;0,020463;0,044484;0,002168;0,002072;0,000000;0,006667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
25;-0,016634;0,002986;-0,021478;-0,011968;0,013160;0,002402;0,009290;0,016940;0,024000;0,003785;0,017728;0,029845;4,348410;0,001093;4,346376;4,349780;8197,430034;23,464574;8159,911655;8242,661485;-1845154558,249213;3925162,341350;-1851909448,986927;-1840192209,177864;0,016602;0,004338;0,010835;0,025832;0,040183;0,000024;0,040148;0,040228;0,980597;0,002847;0,975514;0,985519;0,008147;0,002499;0,003806;0,013320;0,015853;0,001817;0,012010;0,018528;0,088770;0,017438;0,057432;0,120805;0,038269;0,004851;0,028160;0,047530;0,033533;0,007199;0,021807;0,047460;0,002501;0,002309;0,000000;0,006678;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
26;-0,017794;0,003206;-0,023344;-0,012725;0,014161;0,002499;0,010250;0,018810;0,025694;0,004063;0,018433;0,032649;4,349413;0,001175;4,347345;4,350989;8185,815942;25,529896;8143,941076;8233,314307;-1919681466,333460;4097684,686911;-1926563620,872636;-1914422405,736093;0,015975;0,004132;0,011247;0,022931;0,040183;0,000025;0,040144;0,040226;0,978923;0,003128;0,973347;0,984228;0,008949;0,002689;0,004305;0,014323;0,016746;0,001972;0,013010;0,019722;0,094740;0,018703;0,063758;0,124579;0,041635;0,005200;0,031935;0,051972;0,035666;0,007486;0,023142;0,050312;0,002834;0,002795;0,000000;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
27;-0,019013;0,003434;-0,025219;-0,013600;0,015236;0,002691;0,010780;0,020140;0,027342;0,004214;0,019535;0,034051;4,350363;0,001205;4,348280;4,351927;8173,208881;27,748796;8126,770390;8222,604412;-1994231756,557049;4280125,851180;-2001216125,707885;-1988621264,713100;0,015880;0,003790;0,010596;0,023918;0,040181;0,000025;0,040145;0,040222;0,977141;0,003428;0,971134;0,982850;0,009674;0,002807;0,004806;0,015226;0,017669;0,002004;0,013812;0,020735;0,098700;0,018103;0,070470;0,124579;0,045110;0,005060;0,034440;0,054443;0,037762;0,007757;0,024477;0,052362;0,003391;0,002775;0,000000;0,008347;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
28;-0,020299;0,003673;-0,027120;-0,014607;0,016281;0,002803;0,011300;0,021370;0,029011;0,004403;0,020639;0,035958;4,351317;0,001266;4,349197;4,352998;8159,650873;30,052176;8108,514413;8210,428379;-2068774537,221111;4454793,730225;-2075902769,956426;-2062875114,049917;0,015949;0,003388;0,011699;0,024244;0,040179;0,000028;0,040143;0,040243;0,975245;0,003745;0,968820;0,981508;0,010466;0,002988;0,005207;0,016127;0,018545;0,002062;0,015214;0,021343;0,102648;0,018111;0,073826;0,127946;0,048691;0,005410;0,036967;0,057608;0,039882;0,008057;0,026257;0,055271;0,003835;0,002990;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
29;-0,021657;0,003944;-0,028911;-0,015484;0,017368;0,002933;0,012050;0,022410;0,030763;0,004678;0,022436;0,038573;4,352243;0,001327;4,350428;4,354001;8145,107443;32,422052;8089,365346;8196,654564;-2143293311,840067;4625369,455091;-2150771866,323680;-2137078144,910385;0,015902;0,004064;0,011583;0,024457;0,040176;0,000027;0,040133;0,040226;0,973228;0,004086;0,966378;0,980087;0,011278;0,003209;0,006010;0,017029;0,019485;0,002184;0,015814;0,022946;0,107928;0,020293;0,077181;0,137584;0,052613;0,005636;0,041431;0,061481;0,041972;0,008575;0,027821;0,058142;0,004336;0,003241;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
30;-0,019148;0,004244;-0,026984;-0,012038;0,045185;0,001939;0,042350;0,048600;0,042560;0,006513;0,030267;0,053412;4,356924;0,002042;4,353879;4,360783;8172,800591;33,325381;8115,510750;8222,218291;-1967959315,804874;4811469,321382;-1975996186,904640;-1961279246,155558;0,018901;0,004005;0,012441;0,026511;0,040382;0,000065;0,040285;0,040507;0,972152;0,004438;0,964936;0,979751;0,016924;0,004447;0,009621;0,026255;0,025636;0,002739;0,021247;0,030090;0,138137;0,021639;0,104377;0,181208;0,078510;0,007749;0,065327;0,088401;0,056561;0,011698;0,035181;0,075774;0,008006;0,005071;0,001667;0,016694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
31;-0,019679;0,005139;-0,028467;-0,010609;0,044118;0,001995;0,041070;0,047490;0,054066;0,008040;0,039406;0,069450;4,361109;0,002640;4,358087;4,366083;8191,370343;35,060024;8133,497968;8245,933447;-1792684207,175530;4975852,898254;-1801759526,759737;-1785037570,844415;0,019128;0,003317;0,012521;0,025329;0,040498;0,000085;0,040359;0,040606;0,970459;0,004936;0,962748;0,979164;0,021657;0,005640;0,011531;0,033888;0,032409;0,003053;0,026780;0,036996;0,171569;0,022077;0,142373;0,208054;0,104058;0,010538;0,084959;0,117981;0,070612;0,013944;0,045465;0,095621;0,010288;0,005722;0,001667;0,021739;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
32;-0,022668;0,006361;-0,034146;-0,010643;0,043526;0,002109;0,040200;0,047240;0,065741;0,009697;0,046143;0,082479;4,365265;0,003140;4,360748;4,371244;8201,924403;37,551299;8137,598583;8262,492045;-1616982254,500109;5195375,894122;-1627076854,313965;-1608192852,387301;0,019119;0,002752;0,014886;0,023454;0,040577;0,000099;0,040410;0,040755;0,968065;0,005563;0,958725;0,977679;0,026524;0,006952;0,013241;0,040687;0,039217;0,003460;0,032109;0,044172;0,207397;0,022982;0,168919;0,238255;0,130053;0,013155;0,100189;0,147448;0,084634;0,016263;0,055729;0,113397;0,013515;0,006835;0,003333;0,026756;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
33;-0,027496;0,007743;-0,041639;-0,012097;0,044249;0,003799;0,039560;0,053800;0,077673;0,010966;0,054613;0,095626;4,369331;0,003540;4,363789;4,375475;8204,758981;41,190734;8137,081032;8274,810122;-1440733373,115409;5572328,158065;-1451967788,280377;-1431362410,895130;0,018954;0,002815;0,014277;0,024777;0,040627;0,000102;0,040466;0,040773;0,964943;0,006309;0,953951;0,975236;0,031410;0,007891;0,016163;0,046355;0,046263;0,003861;0,038848;0,051176;0,240075;0,024635;0,197987;0,289562;0,158291;0,016609;0,116867;0,182850;0,098843;0,017602;0,065775;0,130483;0,015462;0,007755;0,005008;0,030000;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
34;-0,033808;0,009175;-0,050069;-0,014874;0,048703;0,006697;0,039170;0,062150;0,090517;0,012450;0,063774;0,108665;4,373528;0,004019;4,366681;4,380748;8200,217793;45,363945;8128,878854;8282,436187;-1263838545,222863;6148545,538243;-1276085788,638857;-1256274446,085240;0,018918;0,002396;0,014896;0,024003;0,040670;0,000106;0,040536;0,040823;0,961045;0,007160;0,949150;0,972584;0,036664;0,009098;0,018379;0,053277;0,053852;0,004301;0,045395;0,060302;0,273963;0,029158;0,225256;0,333333;0,188749;0,019505;0,140417;0,219126;0,114160;0,019370;0,075859;0,144872;0,018030;0,008919;0,005008;0,035058;0,000030;0,000113;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
35;-0,041238;0,010622;-0,058842;-0,019221;0,056066;0,008619;0,039040;0,069950;0,103045;0,013465;0,074967;0,123667;4,377241;0,004166;4,369924;4,383905;8188,160762;50,371736;8114,978472;8285,040185;-1086139095,500819;6931487,225242;-1099187732,810936;-1076896314,435839;0,018570;0,002106;0,015140;0,022697;0,040673;0,000093;0,040571;0,040833;0,956362;0,008119;0,943609;0,970204;0,041541;0,009858;0,021706;0,059825;0,061504;0,004437;0,053261;0,068459;0,305973;0,027185;0,255973;0,357388;0,217207;0,022745;0,164975;0,252058;0,129619;0,020277;0,088517;0,156810;0,020762;0,009957;0,006678;0,040000;0,000030;0,000113;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
36;-0,049556;0,012001;-0,067996;-0,024375;0,063527;0,009654;0,043660;0,079600;0,116307;0,014590;0,084163;0,140699;4,380952;0,004445;4,373416;4,388053;8169,351091;55,958900;8089,036842;8281,532865;-907582683,963272;7937864,918236;-921358922,186328;-896616706,816972;0,018166;0,001720;0,015079;0,021682;0,040674;0,000099;0,040545;0,040855;0,950875;0,009167;0,937218;0,967261;0,046770;0,010685;0,024233;0,063785;0,069538;0,004832;0,059930;0,076869;0,341482;0,032074;0,288591;0,402027;0,246742;0,024808;0,188094;0,285805;0,146124;0,021586;0,101495;0,180126;0,023437;0,010496;0,008347;0,041736;0,000030;0,000113;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
37;-0,058664;0,013333;-0,079865;-0,030119;0,071586;0,010456;0,048920;0,089620;0,129992;0,015696;0,094630;0,156493;4,384485;0,004570;4,377049;4,393022;8143,779258;61,836296;8054,024255;8271,883223;-728062943,086174;9134080,649350;-742478452,899100;-715044861,252910;0,018094;0,001901;0,015008;0,021568;0,040666;0,000088;0,040556;0,040868;0,944553;0,010289;0,929230;0,963753;0,052062;0,011407;0,027957;0,069519;0,077929;0,005234;0,066801;0,086803;0,372840;0,034735;0,318792;0,438776;0,276783;0,026825;0,215463;0,312142;0,163691;0,023247;0,116492;0,204357;0,026230;0,011467;0,010017;0,048414;0,000045;0,000136;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
38;-0,068434;0,014591;-0,093311;-0,036860;0,079862;0,011245;0,054710;0,098870;0,143930;0,016614;0,106938;0,170097;4,387804;0,004562;4,380779;4,397761;8111,721114;68,083217;8011,325040;8256,993833;-547447803,923456;10513974,874922;-562502793,475536;-531953145,181683;0,017918;0,001782;0,014701;0,021311;0,040648;0,000084;0,040530;0,040810;0,937386;0,011480;0,920044;0,959529;0,057393;0,011901;0,032625;0,075363;0,086537;0,005768;0,074313;0,094734;0,407644;0,036348;0,339100;0,472603;0,309185;0,028191;0,246349;0,350351;0,180794;0,024742;0,130503;0,222022;0,029077;0,012285;0,010017;0,053422;0,000045;0,000136;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
39;-0,078631;0,015780;-0,105545;-0,044324;0,088262;0,011798;0,062640;0,106470;0,157593;0,017614;0,120480;0,186263;4,390490;0,004576;4,384830;4,400433;8073,575172;74,369723;7962,372639;8235,036835;-365671884,835558;12059056,209674;-381933326,431160;-347753673,699521;0,017871;0,001877;0,014787;0,021531;0,040600;0,000079;0,040486;0,040748;0,929401;0,012729;0,909873;0,954592;0,062212;0,012579;0,037171;0,083232;0,095381;0,006138;0,083308;0,103664;0,437603;0,037878;0,369338;0,506803;0,337932;0,030728;0,276081;0,388462;0,198918;0,026237;0,147651;0,239380;0,031817;0,012739;0,010017;0,055092;0,000121;0,000201;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
40;-0,089041;0,016892;-0,116212;-0,052199;0,096339;0,012436;0,070250;0,117080;0,171001;0,018580;0,131009;0,200970;4,392609;0,004558;4,386968;4,402266;8030,208071;80,692060;7907,002300;8207,683337;-182671822,658112;13761426,106212;-201959416,713162;-161961726,212228;0,017541;0,001668;0,015011;0,020737;0,040536;0,000076;0,040431;0,040658;0,920643;0,014022;0,898798;0,948978;0,066675;0,013075;0,039807;0,089163;0,104326;0,006768;0,091202;0,114771;0,465162;0,039131;0,398601;0,529010;0,364723;0,032247;0,294643;0,418112;0,217330;0,027873;0,161442;0,258892;0,034785;0,013157;0,015025;0,056856;0,000152;0,000214;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
41;-0,099591;0,017887;-0,128286;-0,060570;0,104136;0,013083;0,075830;0,125960;0,184451;0,019211;0,143678;0,215218;4,394409;0,004228;4,389323;4,403227;7982,438318;86,926055;7847,671318;8175,752166;1575840,865346;15612276,468222;-20773756,705302;24852040,032290;0,017126;0,001387;0,014499;0,019106;0,040474;0,000074;0,040353;0,040584;0,911136;0,015342;0,886937;0,942644;0,071201;0,013287;0,044312;0,094910;0,113250;0,007381;0,100222;0,124545;0,495458;0,038973;0,431579;0,551724;0,393012;0,032774;0,321634;0,446727;0,235181;0,029146;0,177947;0,278279;0,037691;0,013458;0,015025;0,060201;0,000152;0,000214;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
42;-0,110218;0,018710;-0,140703;-0,069434;0,111920;0,013436;0,083030;0,134660;0,197864;0,019600;0,155903;0,227738;4,395761;0,004001;4,390744;4,404822;7930,822033;92,775626;7783,370107;8138,411870;187098412,121123;17640014,376526;161470764,945434;213147891,866307;0,016707;0,001465;0,014018;0,019350;0,040406;0,000082;0,040280;0,040532;0,900909;0,016662;0,874396;0,935565;0,075578;0,013457;0,048586;0,099686;0,122285;0,007764;0,107770;0,134670;0,526547;0,039738;0,468310;0,586207;0,419917;0,034290;0,349552;0,476497;0,253519;0,029687;0,193722;0,300857;0,039709;0,014054;0,015025;0,066890;0,000152;0,000214;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
43;-0,120837;0,019250;-0,152391;-0,078915;0,119624;0,013653;0,090270;0,142540;0,211317;0,019494;0,168402;0,241264;4,396647;0,003643;4,392312;4,405185;7875,989334;97,950062;7716,719552;8096,466496;373931986,488791;19765881,358832;345110369,654092;402786137,380462;0,016119;0,001296;0,013716;0,018165;0,040340;0,000093;0,040196;0,040495;0,890004;0,017938;0,861304;0,927688;0,079727;0,013267;0,053371;0,102788;0,131590;0,007799;0,115031;0,144100;0,553350;0,039295;0,489437;0,622837;0,446039;0,033380;0,378778;0,502260;0,272369;0,029849;0,212346;0,320244;0,042614;0,013993;0,016722;0,068562;0,000182;0,000252;0,000000;0,000455;0,000042;0,000224;0,000000;0,000000;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
44;-0,131248;0,019280;-0,161510;-0,088880;0,127187;0,013547;0,098760;0,149260;0,224677;0,019529;0,181313;0,255043;4,397105;0,003397;4,393436;4,406141;7818,628253;102,133560;7650,731493;8048,907851;562089765,636290;21970316,054919;529786803,551188;593806821,499128;0,015643;0,001218;0,013635;0,017723;0,040276;0,000097;0,040139;0,040493;0,878496;0,019091;0,848184;0,919019;0,083837;0,013098;0,058081;0,106592;0,140840;0,008141;0,123232;0,152997;0,577417;0,040373;0,503521;0,647059;0,470990;0,032227;0,406190;0,521992;0,291665;0,030080;0,229040;0,339955;0,045248;0,013989;0,018395;0,068562;0,000182;0,000252;0,000000;0,000455;0,000083;0,000312;0,000000;0,001250;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
45;-0,141290;0,018743;-0,169159;-0,099261;0,134679;0,013484;0,106050;0,156070;0,240944;0,023341;0,197231;0,281279;4,398152;0,003408;4,393744;4,406383;7759,349559;105,351211;7589,293058;7997,610552;751571817,904414;24189982,897965;715828492,495892;786412672,854165;0,015229;0,001124;0,013047;0,017244;0,040256;0,000096;0,040123;0,040491;0,866463;0,020076;0,834966;0,909562;0,088801;0,013938;0,064060;0,113154;0,152143;0,010916;0,133172;0,173110;0,602563;0,041642;0,519435;0,670213;0,503102;0,039774;0,429587;0,570409;0,314945;0,036008;0,249046;0,376864;0,047883;0,013737;0,026756;0,071906;0,000182;0,000252;0,000000;0,000455;0,000083;0,000312;0,000000;0,001250;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
46;-0,150870;0,017810;-0,176213;-0,110150;0,145217;0,017808;0,114520;0,178120;0,256094;0,026865;0,211735;0,303513;4,398220;0,003398;4,393113;4,405928;7695,899275;111,238509;7514,031557;7941,956780;942428614,400960;26458675,992834;901491837,614277;981228071,992718;0,014840;0,001163;0,012608;0,016810;0,040206;0,000092;0,040093;0,040474;0,853981;0,020905;0,821560;0,899287;0,093096;0,014232;0,070511;0,117719;0,162998;0,014178;0,141224;0,188769;0,627184;0,044003;0,537102;0,699301;0,531218;0,045616;0,452781;0,610390;0,337192;0,041926;0,268512;0,409903;0,050454;0,014054;0,026756;0,075251;0,000197;0,000254;0,000000;0,000455;0,000083;0,000312;0,000000;0,001250;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
47;-0,159712;0,016550;-0,182554;-0,121266;0,155564;0,022263;0,123460;0,196940;0,274164;0,029400;0,225676;0,321432;4,398665;0,003546;4,393569;4,405478;7629,351364;119,422403;7430,734009;7882,439755;1134553360,909735;28715258,601761;1088612643,653764;1177182513,482103;0,014670;0,001251;0,012347;0,017030;0,040201;0,000097;0,040091;0,040403;0,841170;0,021558;0,808049;0,888256;0,097951;0,014516;0,074922;0,121477;0,176213;0,016443;0,150754;0,204938;0,647748;0,038876;0,570922;0,710801;0,564822;0,051067;0,483766;0,641092;0,364368;0,045980;0,288579;0,439919;0,053213;0,013739;0,030151;0,080268;0,000197;0,000254;0,000000;0,000455;0,000083;0,000312;0,000000;0,001250;2500,000000;0,000000;2500,000000;2500,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
